id,Preco
83211932747727163158401755332898511445,98622.3263553477
118562963775644750349726127678985322695,79556.1726849767
317058348344627599337634039380150700902,204407.39408216553
176459444870073105374190357587524594057,56654.06843310356
63579871427313917355886350642806371661,105113.76559513764
101245164958079229844750873677585377534,146254.9068693695
35377038093022657654700156365338355734,89343.23951163488
16654776224319614320134219149556096681,104271.6850906254
241557432715196807815669546159978921908,227391.83035750617
116277395333204068533757476991269328281,113675.44152366035
28306515187347014958960574481683898038,152214.3884940871
184673992271404272763081108206332877035,130240.35869256973
127700590931064183062896688128915152114,69338.0271317038
339918602793336331442595889261480624223,236517.2288091286
325312532161193179485263553340204136331,124567.34481339963
12417988483206572178881575050840814167,113092.92164535561
42849936088313516755417121668761925905,96709.99832952305
84659252901776661954016797842789115674,223848.8686659964
325179040840318071010149371136564516005,85238.49062648867
118040849141780191084483482036057188259,102719.49827668503
297832662816061724625786113468110021083,148460.35566506156
188221274111580247413120772269993175639,123480.6035538719
320882449391145086139932734251781537933,78145.14657404387
101594392308696612680561895545467178746,211220.66472194408
162254654897688711346521326200539618289,119355.84413925771
317012799724552061963021961287219222876,106047.77798482613
14781906413945880883427377409527085018,206498.9386131724
73653011661967165816600609439664129687,190394.30426830793
270735068984132951817950692644719989484,85742.95021199092
136017145133596320234320049993913441243,120863.79787349228
149377227042246349362836224592465705,128141.83950348044
72416882455016678886533941010431897662,265243.646373866
144099093793845432157872132131278706735,50481.08234540849
264830431618793465286248642310444323945,93976.75803624475
64549617653431637294714508082851388342,113879.76201357071
47338835569136388046824211659453968251,134390.1096103131
250018860181878772394697480006687884666,86453.17619139014
228724654661761139074200670910727942063,77697.67670029878
44467114917273661844836923492246961754,110049.14617607715
57206469471295447138335883644499230,121312.00028947191
180751631226331985487788906830162116131,222065.23752373326
30398735181757289480873018624195049108,111575.52858628724
265074673700183002499482446728204059499,114425.11156153088
326934160719477338120458329364925749983,94042.8575740529
280004026015317530468039511652299621349,270845.1807853421
229450944500271461042666819015265140281,267357.24334369897
71245889008420485651369639686158442247,95621.73197753975
92248888645492201471290780452170405176,89516.94878275457
